"Country or Area","Year","Value","Value Footnotes"
"Belgium","1997","254813937753.721",""
"Belgium","1996","281357654723.127",""
"Belgium","1995","289567597153.804",""
"Belgium","1994","246195171328.671",""
"Belgium","1993","225924893540.112",""
"Belgium","1992","236038607528.231",""
"Belgium","1991","211638016538.689",""
"Belgium","1990","206431036697.248",""
"Belgium","1989","165100250614.251",""
"Belgium","1988","163168007789.358",""
"Belgium","1987","150194219665.046",""
"Belgium","1986","120661334386.852",""
"Belgium","1985","86730120728.3103",""
"Belgium","1984","83795759983.2449",""
"Belgium","1983","87650998816.568",""
"Belgium","1982","92588982518.0999",""
"Belgium","1981","105290713602.781",""
"Belgium","1980","127508322941.095",""
"Belgium","1979","116938177352.779",""
"Belgium","1978","101788571282.183",""
"Belgium","1977","83283407090.6021",""
"Belgium","1976","71494607105.5381",""
"Belgium","1975","66029811341.45",""
"Belgium","1974","56333063690.9693",""
"Belgium","1973","47999408507.5554",""
"Belgium","1972","37408626615.3423",""
"Belgium","1971","29981318394.8688",""
"Belgium","1970","26849173618.3945",""
"Belgium","1969","23710735894.7022",""
"Belgium","1968","21376353113.475",""
"Belgium","1967","19992040788.4593",""
"Belgium","1966","18651883472.4808",""
"Belgium","1965","17371457607.9374",""
"Belgium","1964","15960106680.6732",""
"Belgium","1963","14260017387.0492",""
"Belgium","1962","13264015675.3193",""
"Belgium","1961","12400145221.595",""
"Belgium","1960","11658722590.99",""
"Belize","2014","1699154132.0551",""
"Belize","2013","1624294250",""
"Belize","2012","1573867300",""
"Belize","2011","1487005600",""
"Belize","2010","1397113450",""
"Belize","2009","1336957250",""
"Belize","2008","1368625150",""
"Belize","2007","1290542550",""
"Belize","2006","1217442150",""
"Belize","2005","1114202700",""
"Belize","2004","1057850000",""
"Belize","2003","990350000",""
"Belize","2002","932551870.484045",""
"Belize","2001","871860610.92966",""
"Belize","2000","832072464.652775",""
"Belize","1999","732732353.17635",""
"Belize","1998","688992457.616915",""
"Belize","1997","654314354.202295",""
"Belize","1996","641383824.74309",""
"Belize","1995","620140386.233415",""
"Belize","1994","580863704.689375",""
"Belize","1993","559858238.38102",""
"Belize","1992","518239092.119605",""
"Belize","1991","444720750",""
"Belize","1990","413050000",""
"Belize","1989","363150000",""
"Belize","1988","314900000",""
"Belize","1987","276550000",""
"Belize","1986","227850000",""
"Belize","1985","209150000",""
"Belize","1984","210900000",""
"Belize","1983","189000000",""
"Belize","1982","179250000",""
"Belize","1981","192900000",""
"Belize","1980","194750000",""
"Belize","1979","151800000",""
"Belize","1978","136300000",""
"Belize","1977","117650000",""
"Belize","1976","96905828.767564",""
"Belize","1975","118066302.075032",""
"Belize","1974","103216371.966438",""
"Belize","1973","78343558.5113933",""
"Belize","1972","66062499.015592",""
"Belize","1971","59207317.5896141",""
"Belize","1970","53233534.3021169",""
"Belize","1969","47305390.4372017",""
"Belize","1968","44910180.7948118",""
"Belize","1967","47379308.7867437",""
"Belize","1966","44405596.034382",""
"Belize","1965","40069931.5396865",""
"Belize","1964","36194588.4013724",""
"Belize","1963","33750115.8078604",""
"Belize","1962","31857593.7999513",""
"Belize","1961","29965001.791968",""
"Belize","1960","28072479.7840589",""
"Benin","2014","9575356734.7269",""
"Benin","2013","9110800744.87896",""
"Benin","2012","8117100933.52537",""
"Benin","2011","7814081155.64988",""
"Benin","2010","6970240895.49888",""
"Benin","2009","7097198711.61023",""
"Benin","2008","7132787396.66547",""
"Benin","2007","5969535131.58016",""
"Benin","2006","5142380779.44103",""
"Benin","2005","4803702821.08055",""
"Benin","2004","4521424807.22519",""
"Benin","2003","3905366187.87017",""
"Benin","2002","3054571081.6912",""
"Benin","2001","2680213931.46472",""
"Benin","2000","2569186642.86999",""
"Benin","1999","2689787917.50711",""
"Benin","1998","2455092582.30927",""
"Benin","1997","2268301537.65128",""
"Benin","1996","2361116587.86079",""
"Benin","1995","2169627250.93379",""
"Benin","1994","1598075932.35432",""
"Benin","1993","2274557914.07481",""
"Benin","1992","1695315305.70308",""
"Benin","1991","1986437859.90346",""
"Benin","1990","1959965330.47596",""
"Benin","1989","1502294413.87362",""
"Benin","1988","1620246084.77733",""
"Benin","1987","1562412225.8134",""
"Benin","1986","1336102026.99646",""
"Benin","1985","1045712789.8201",""
"Benin","1984","1051134009.29975",""
"Benin","1983","1095348199.36832",""
"Benin","1982","1267778671.52033",""
"Benin","1981","1291120190.56764",""
"Benin","1980","1405251843.78221",""
"Benin","1979","1186231018.35731",""
"Benin","1978","928843468.468714",""
"Benin","1977","750049780.163916",""
"Benin","1976","698408261.141673",""
"Benin","1975","676870139.263848",""
"Benin","1974","554654861.53714",""
"Benin","1973","504376074.065261",""
"Benin","1972","410331856.237969",""
"Benin","1971","335073027.92408",""
"Benin","1970","333627713.462036",""
"Benin","1969","330748244.092696",""
"Benin","1968","326323105.585131",""
"Benin","1967","306221953.364724",""
"Benin","1966","302925235.69743",""
"Benin","1965","289908680.180677",""
"Benin","1964","269819005.7911",""
"Benin","1963","253927697.573028",""
"Benin","1962","236434954.341059",""
"Benin","1961","235668220.872225",""
"Benin","1960","226195578.067006",""
"Bermuda","2013","5573710000",""
"Bermuda","2012","5537537000",""
"Bermuda","2011","5550771000",""
"Bermuda","2010","5744414000",""
"Bermuda","2009","5806378000",""
"Bermuda","2008","6109928000",""
"Bermuda","2007","5895048000",""
"Bermuda","2006","5414299000",""
"Bermuda","2005","4868136000",""
"Bermuda","2004","4484703000",""
"Bermuda","2003","4186525000",""
"Bermuda","2002","3937228000",""
"Bermuda","2001","3680483000",""
"Bermuda","2000","3480219000",""
"Bermuda","1999","3324433000",""
"Bermuda","1998","3130748000",""
"Bermuda","1997","2932827000",""
"Bermuda","1996","2695390000",""
"Bermuda","1995","2030749952",""
"Bermuda","1994","1867160064",""
"Bermuda","1993","1820359936",""
"Bermuda","1992","1679900032",""
"Bermuda","1991","1634899968",""
"Bermuda","1990","1592400000",""
"Bermuda","1989","1501500032",""
"Bermuda","1988","1415100032",""
"Bermuda","1987","1296499968",""
"Bermuda","1986","1173500032",""
"Bermuda","1985","1039500032",""
"Bermuda","1984","985699968",""
"Bermuda","1983","889400000",""
"Bermuda","1982","785500032",""
"Bermuda","1981","739100032",""
"Bermuda","1980","613299968",""
"Bermuda","1979","517200000",""
"Bermuda","1978","475800000",""
"Bermuda","1977","447000000",""
"Bermuda","1976","386300000",""
"Bermuda","1975","345000000",""
"Bermuda","1974","312600000",""
"Bermuda","1973","269500000",""
"Bermuda","1972","235400000",""
"Bermuda","1971","211100000",""
"Bermuda","1970","186300000",""
"Bermuda","1969","164900000",""
"Bermuda","1968","150000000",""
"Bermuda","1967","155102984.621576",""
"Bermuda","1966","134173373.782802",""
"Bermuda","1965","114339048.962736",""
"Bermuda","1964","107566650.637987",""
"Bermuda","1963","96366652.3069165",""
"Bermuda","1962","94149985.9705588",""
"Bermuda","1961","89249986.7007156",""
"Bermuda","1960","84466654.0801544",""
"Bhutan","2014","1958803866.95068",""
"Bhutan","2013","1798333725.83954",""
"Bhutan","2012","1823692109.61652",""
"Bhutan","2011","1820207625.80217",""
"Bhutan","2010","1585472534.10547",""
"Bhutan","2009","1264758197.96593",""
"Bhutan","2008","1258332337.28382",""
"Bhutan","2007","1196091805.02316",""
"Bhutan","2006","897731524.929922",""
"Bhutan","2005","818869145.124717",""
"Bhutan","2004","702682018.976169",""
"Bhutan","2003","622026107.771576",""
"Bhutan","2002","537050133.717342",""
"Bhutan","2001","476360697.181606",""
"Bhutan","2000","439158233.199822",""
"Bhutan","1999","419035810.496981",""
"Bhutan","1998","376955087.251575",""
"Bhutan","1997","365964500.137703",""
"Bhutan","1996","316420860.852385",""
"Bhutan","1995","303053462.843047",""
"Bhutan","1994","270801565.189672",""
"Bhutan","1993","235239570.350935",""
"Bhutan","1992","250794359.567901",""
"Bhutan","1991","250045839.929639",""
"Bhutan","1990","299787275.842376",""
"Bhutan","1989","275949889.09427",""
"Bhutan","1988","283855833.333333",""
"Bhutan","1987","253182453.703704",""
"Bhutan","1986","201375725.614592",""
"Bhutan","1985","172217502.021019",""
"Bhutan","1984","169264991.197183",""
"Bhutan","1983","165585940.594059",""
"Bhutan","1982","148934334.038055",""
"Bhutan","1981","146391639.722864",""
"Bhutan","1980","135653295.165394",""
"Bolivia","2014","32996187988.4226",""
"Bolivia","2013","30659338929.0883",""
"Bolivia","2012","27084497539.7974",""
"Bolivia","2011","23963033443.8518",""
"Bolivia","2010","19649631308.1648",""
"Bolivia","2009","17339992165.2422",""
"Bolivia","2008","16674324634.2373",""
"Bolivia","2007","13120183156.7149",""
"Bolivia","2006","11451869164.7112",""
"Bolivia","2005","9549077869.1065",""
"Bolivia","2004","8773451738.91129",""
"Bolivia","2003","8082364868.39357",""
"Bolivia","2002","7905485216.17852",""
"Bolivia","2001","8141537937.61068",""
"Bolivia","2000","8397912509.09679",""
"Bolivia","1999","8285075872.27307",""
"Bolivia","1998","8497545598.08352",""
"Bolivia","1997","7925673448.41368",""
"Bolivia","1996","7396966657.47054",""
"Bolivia","1995","6715220507.05164",""
"Bolivia","1994","5981244886.917",""
"Bolivia","1993","5734676560.92471",""
"Bolivia","1992","5643893347.00679",""
"Bolivia","1991","5343274311.56789",""
"Bolivia","1990","4867582620.20708",""
"Bolivia","1989","4715978868.21613",""
"Bolivia","1988","4597615562.66594",""
"Bolivia","1987","4347956298.51327",""
"Bolivia","1986","3959379487.6064",""
"Bolivia","1985","5377277406.71638",""
"Bolivia","1984","6169481549.37482",""
"Bolivia","1983","5422656261.71049",""
"Bolivia","1982","5594118400.16731",""
"Bolivia","1981","5891606676.18271",""
"Bolivia","1980","4537487842.57749",""
"Bolivia","1979","4421343606.18135",""
"Bolivia","1978","3758220889.55522",""
"Bolivia","1977","3227436281.85907",""
"Bolivia","1976","2732083958.02099",""
"Bolivia","1975","2404697651.17441",""
"Bolivia","1974","2100249875.06247",""
"Bolivia","1973","1263018490.75462",""
"Bolivia","1972","1257615644.97932",""
"Bolivia","1971","1095454545.45455",""
"Bolivia","1970","1017171717.17172",""
"Bolivia","1969","964615698.653199",""
"Bolivia","1968","908874537.037037",""
"Bolivia","1967","1084059814.81481",""
"Bolivia","1966","994044553.872054",""
"Bolivia","1965","908874537.037037",""
"Bolivia","1964","812543072.505384",""
"Bolivia","1963","721142957.311474",""
"Bolivia","1962","669722541.277818",""
"Bolivia","1961","612518906.826491",""
"Bolivia","1960","563110051.920733",""
"Bosnia and Herzegovina","2014","18286273232.9399",""
"Bosnia and Herzegovina","2013","17841444572.6699",""
"Bosnia and Herzegovina","2012","16906005781.1063",""
"Bosnia and Herzegovina","2011","18317137171.2864",""
"Bosnia and Herzegovina","2010","16846352248.104",""
"Bosnia and Herzegovina","2009","17264893103.2034",""
"Bosnia and Herzegovina","2008","18711890353.5051",""
"Bosnia and Herzegovina","2007","15441062281.3156",""
"Bosnia and Herzegovina","2006","12550175101.0198",""
"Bosnia and Herzegovina","2005","10903779487.5056",""
"Bosnia and Herzegovina","2004","10022840634.9206",""
"Bosnia and Herzegovina","2003","8370020196.19158",""
"Bosnia and Herzegovina","2002","6651226179.01829",""
"Bosnia and Herzegovina","2001","5748990666.17862",""
"Bosnia and Herzegovina","2000","5505984455.95855",""
"Bosnia and Herzegovina","1999","4685729738.56209",""
"Bosnia and Herzegovina","1998","4116699437.4041",""
"Bosnia and Herzegovina","1997","3671816504.23851",""
"Bosnia and Herzegovina","1996","2786045321.63743",""
"Bosnia and Herzegovina","1995","1866572953.73666",""
"Bosnia and Herzegovina","1994","1255802469.1358",""
"Botswana","2014","15813364345.317",""
"Botswana","2013","14979304170.7843",""
"Botswana","2012","14792386725.4663",""
"Botswana","2011","15682931970.4016",""
"Botswana","2010","12786662034.8563",""
"Botswana","2009","10267128733.351",""
"Botswana","2008","10945070441.9283",""
"Botswana","2007","10939053365.4786",""
"Botswana","2006","10126940513.3125",""
"Botswana","2005","9931134940.51346",""
"Botswana","2004","8957467706.5354",""
"Botswana","2003","7511582173.37724",""
"Botswana","2002","5438857106.73536",""
"Botswana","2001","5489608299.66445",""
"Botswana","2000","5788329609.15755",""
"Botswana","1999","5484257417.17845",""
"Botswana","1998","4790458837.17078",""
"Botswana","1997","5020214747.45261",""
"Botswana","1996","4847752842.78924",""
"Botswana","1995","4730611067.02258",""
"Botswana","1994","4259330999.03151",""
"Botswana","1993","4160086253.1468",""
"Botswana","1992","4146513722.33019",""
"Botswana","1991","3942792837.35655",""
"Botswana","1990","3790636664.02546",""
"Botswana","1989","3083822367.10683",""
"Botswana","1988","2644554881.84186",""
"Botswana","1987","1965227085.13155",""
"Botswana","1986","1392602040.14794",""
"Botswana","1985","1114783538.17406",""
"Botswana","1984","1240821849.27576",""
"Botswana","1983","1172230575.57996",""
"Botswana","1982","1014945860.82549",""
"Botswana","1981","1073812403.80662",""
"Botswana","1980","1060889705.11871",""
"Botswana","1979","819870595.111537",""
"Botswana","1978","590407375.160033",""
"Botswana","1977","451624959.61005",""
"Botswana","1976","372025093.434102",""
"Botswana","1975","355168715.375176",""
"Botswana","1974","306044205.922121",""
"Botswana","1973","244124115.653176",""
"Botswana","1972","165253183.617311",""
"Botswana","1971","126954476.930714",""
"Botswana","1970","96243298.1393835",""
"Botswana","1969","77361532.9935123",""
"Botswana","1968","66248426.9941409",""
"Botswana","1967","58642385.2376744",""
"Botswana","1966","51465624.4090769",""
"Botswana","1965","45788670.6930146",""
"Botswana","1964","41616368.3159934",""
"Botswana","1963","38091832.9893847",""
"Botswana","1962","35644931.942153",""
"Botswana","1961","32902592.8362861",""
"Botswana","1960","30411418.6788295",""
"Brazil","2014","2346076315118.55",""
"Brazil","2013","2392082463707.62",""
"Brazil","2012","2413135528134.76",""
"Brazil","2011","2615234935437.59",""
"Brazil","2010","2209433265120.51",""
"Brazil","2009","1664586375912.77",""
"Brazil","2008","1694585014723.52",""
"Brazil","2007","1395938061732.83",""
"Brazil","2006","1107802142233.26",""
"Brazil","2005","892103187643.773",""
"Brazil","2004","669642735042.735",""
"Brazil","2003","559008449788.755",""
"Brazil","2002","508779896959.978",""
"Brazil","2001","559611852733.611",""
"Brazil","2000","657216179283.957",""
"Brazil","1999","601904998071.307",""
"Brazil","1998","866854803963.809",""
"Brazil","1997","886330241187.384",""
"Brazil","1996","853504128942.394",""
"Brazil","1995","785643456467.255",""
"Brazil","1994","558111997497.263",""
"Brazil","1993","437798577639.752",""
"Brazil","1992","400599250000",""
"Brazil","1991","602860000000",""
"Brazil","1990","461951782000",""
"Brazil","1989","425595310000",""
"Brazil","1988","330397381998.489",""
"Brazil","1987","294084112392.66",""
"Brazil","1986","268137224729.722",""
"Brazil","1985","222942790435.299",""
"Brazil","1984","209023912696.839",""
"Brazil","1983","203304515490.795",""
"Brazil","1982","281682304161.041",""
"Brazil","1981","263561088977.129",""
"Brazil","1980","235024598983.261",""
"Brazil","1979","224969488835.181",""
"Brazil","1978","200800891870.164",""
"Brazil","1977","176171284311.761",""
